Company Name,Company Link,Description,Geography
Shoulder Innovations,http://shoulderinnovations.com/,"Shoulder Innovations offers a proven, breakthrough product portfolio for shoulder implant surgeries. Their Total Shoulder Replacement System is informed by more than ten years of clinical studies and provides excellent implant stability, addressing the leading cause of revision surgery.",Great Lakes
Sidecar Interactive,http://hello.getsidecar.com/,Sidecar helps retailers deliver powerful performance marketing campaigns to consumers on the channels they use most. They combine advanced artificial intelligence and retail-focused datasets for holistic cross-channel marketing programs.,Mid-Atlantic
Sighten,http://www.sighten.io/,"Sighten is a solar industry software solution designed for solar installers, channel managers, and financiers. They support the entire sales workflow and offer such key features as contracts, intuitive solar system designs, lead management, and pipelines.",California
Silver Tree,https://silvertree.io/,"Silvertree Labs is a consumer business that enables America’s growing population of 55 million seniors to age in-place with confidence. The company’s first product is a wrist-wearable connected device designed to promote independent living. Features include fall detection, real-time location, an SOS button, and a 30-day battery life.",New York
Simple Machines,http://www.simplemachinesinc.com/,"SimpleMachines is developing the world’s first easily programmable high-performance silicon chip. Their design offers full customization, patented architecture, and increased security.",Great Lakes
SimpliSafe,http://www.simplisafe.com/,"SimpliSafe develops do-it-yourself home security products designed to help people live safely without introducing complexity, hassle, or annoyance into their lives. They offer protection against intruders, water damage, medical emergencies, and more.",New England
Singuli,http://singuli.co/,"Singuli is creating a decision platform, beginning with inventory forecasting, to optimize modern commerce.",New York
Siris Medical,http://www.siris-medical.com/,Siris Medical is a decision-support system for radiation oncology therapy. The platform uses AI to leverage patient data and improve radiation treatment planning.,California
Sizzle,https://sizzle.gg/,"Sizzle’s Deep AI Engine analyzes video, audio, and chat of live streams across sports or gaming broadcasts to create hyper-personalized highlights for its viewers. Sizzle works with sports and esports leagues and broadcasters to deliver highlights from their full-length streams on YouTube, Twitch, or any video backend. Its AI personalization technology provides each fan with the dynamic, funny, and exciting moments they want to see.",California
Skip Scooters,http://skipscooters.com/,Skip is a ridesharing company focused on electric scooters. The company is making smarter scooters with novel battery technology and a sleeker design for better user experience.,California
Skyline Robotics,https://skylinerobotics.com/,"Skyline Robotics develops automated solutions for previously costly, dangerous maintenance tasks on high-rise building exteriors. It operates a Robotics-as-a-Service revenue model by selling to building manufacturers and maintenance companies. Skyline’s flagship product, Ozmo, automates skyscraper window cleaning using robotics, AI, and computer vision. Cleaning 3x faster than human counterparts,Ozmo can be implemented into existing building maintenance units without adding infrastructure.",New York
Skysafe,https://skysafe.io/,"SkySafe is the developer of a security system designed to protect airspace from drone attacks or surveillance. Using advanced radio tech, reverse engineering, and deep threat analysis, SkySafe enables clients to maintain airspace security by detecting and controlling malicious and reckless drones. It also provides tools to safely and effectively operate authorized drones.",California
Slate,https://slateteams.com/,"Slate is a social media content creation platform for brands that allows social media, marketing, and design teams within organizations to easily create, manage, and publish on-brand content across every channel. Its solution enables companies to quickly overlay content with their own branded fonts, colors, filters, graphics, and animations from a custom mobile app — and then post directly to social media platforms.",New York
Sleeper,http://sleeper.app/,"Sleeper is a fantasy sports software application. Users can create their own fantasy leagues and play with family, friends, or coworkers.",California
SleepSpace,http://sleepspace.com/,"SleepSpace (formerly Sonic Sleep) has developed an app that senses sound and motion patterns to accurately measure and improve the user’s sleep score. Their smart sleep assistant suggests tips and content to improve sleep quality and facilitate deeper, more regenerative sleep.",New York
Slingshot Aerospace,https://www.slingshotaerospace.com/,"Slingshot Aerospace’s simulation and analytics solutions apply advanced analytics, machine learning, computer vision, and collaborative tools to data from earth and space to provide situational clarity. Their situational-intelligence platform fuses together data from satellites, drones, ground sensors, and other sources to provide a full, dynamic picture of real-time conditions. The service helps governments and commercial space organizations make rapid, data-driven, mission-critical decisions in the complex, high-risk environment of space.",California
Small Door Veterinary,http://smalldoorvet.com/,Small Door provides customer-centric veterinary services. Their membership model delivers priority access to the best board-certified veterinarians and specialists.,New York
Smart Wires,http://www.smartwires.com/,"SmartWires is a smart grid technology company that helps electric utilities transform the way electric grids operate. It manufacturers power flow devices that turn existing transmission lines into dynamic, controllable and observable “smart wires.”",California
SmartHop,https://smarthop.co/,"The goal of Smarthop is to reduce operational burdens for the nation’s three million small-fleet truck drivers. The company has a tech-enabled platform offering easy load booking; end-to-end, back-office support; and business-in-a box solutions. The platform optimizes routing to minimize dead hauls and maximize pay per mile driven. An additional suite of financial products pools the purchasing power of small fleets to obtain and offer fuel, leasing, and insurance rates usually reserved for larger fleets.",Southeast
Smartrr,https://smartrr.com/,"Smartrr is a recurring revenue platform that helps Shopify brands maximize customer lifetime value. Smartrr creates a seamless checkout and account management experience for subscription customers, and also helps brands easily manage and analyze their customers.",New York
Smitten,http://www.smittenicecream.com/,"Smitten Ice Cream develops unprocessed and freshly made ice cream for brick-and-mortar retail stores. They use proprietary technology to create made-to-order ice cream with natural and organic ingredients, as well as flavors customers can customize.",California
Snappr,http://www.snappr.co/,Snappr is a platform that connects pre-vetted pro photographers with consumers and businesses. Users are matched with the best photographers in real-time and edited photos are guaranteed to be delivered in 48 hours.,California
SnapShyft,http://easy.snapshyft.com/,"SnapShyft is a digital, two-sided labor marketplace. It connects understaffed food-and-beverage and hospitality businesses with experienced and prescreened workers.",Midwest
Social Bicycles,http://www.socialbicycles.com/,"JUMP Bikes (formerly Social Bicycles) offers affordable and scalable bikeshare technology. Users sign up on the app to enjoy bikes specifically designed for sharing, equipped with new state-of-the-art technologies, as well as easily accessible.",New York
Solid World,https://www.solid.world/,"Solid World is building a marketplace for voluntary carbon offsets, allowing high-quality carbon projects to access financing before certification. New carbon projects face major funding challenges, as the certification and approval process for new carbon credits can take years. Solid World enables carbon projects to access financing by providing a protocol-owned liquidity layer marketplace through which vetted projects can easily pre-sell their credits.",Europe
SoLo Funds,http://solofunds.com/,"SoLo is an online marketplace that allows members to access and supply nonpredatory, short-term loans. Their peer-to-peer lending platform enables users to fund loans and earn appreciation tips, as well as receive funds to meet immediate needs.",California
Solsten,https://solsten.io/,"Solsten is a developer of an SaaS customer engagement platform. Rooted in the gaming industry, they use neuropsychological data to better understand audiences, as well as to locate, retain, and monetize users.",Europe
Solvo,https://www.solvo.ai/,"Solvo is a dynamic pricing software engine for the logistics and freight shipping industry. Using machine learning, game-theory decision analysis, and access to historical pricing data, it automates the pricing discovery process, predicting the optimal price a specific customer will pay for a given shipment.",Europe
Somna Therapeutics,http://www.refluxband.com/,"Somna Therapeutics has developed the Reflux Band, a nonsurgical medical device designed to reduce symptoms from laryngopharyngeal reflux (LPR) without medication. It helps alleviate symptoms of LPR, including the burn of acid reflux into the throat and lungs.",Great Lakes
SonderMind,http://www.sondermind.com/,"SonderMind is a behavioral health network that addresses the three-sided marketplace between consumers, private practitioners, and partners or enterprises. Their platform helps users find a licensed therapist and comes with built-in customer support, as well as integrations with medical billing systems.",Mountain
Songclip,http://songclip.com/,Songclip is a digital media platform that makes it easy for consumers to integrate licensed music clips into their text messages and social media posts. The Songclip API enables users and platforms to make music a part of the content that is being shared or sent.,New York
Sonoro,http://sonoromedia.com/,"Sonoro is building a platform agnostic, Spanish-language digital audio company. They are developing a portfolio of audiofirst digital media products (e.g. podcasts) using a unique “make in Mexico, monetize globally” operating strategy.",West Coast (x-CA)
Sorcero,http://www.sorcero.com/,"Sorcero's Language Intelligence Platform allows employees to access their company’s knowledge more efficiently and effectively. Their NLP suite enables the immediate deployment of solutions, automating the building of advanced knowledge bases to future-proof team members’ expertise.",Mid-Atlantic
SourceDay,http://sourceday.com/,SourceDay is the developer of a purchase order management platform. Their solution automates the process of fulfilling purchase order requests via cloud software alternatives.,South
SoWork,https://sowork.com/,"SoWork has developed the world’s first massively multiplayer online workplace, applying gaming principles to create a virtual office that empowers companies to embrace hybrid work without compromising on culture. Their platform helps solve communication, teamwork, culture-building, productivity, and collaboration problems inherent in remote and distributed work. It enables companies to help employees form communities, socialize, and feel good about their work.",New England
SparkFund,http://sparkfund.com/,Sparkfund is an online energy subscription platform that gives organizations access to energy technologies without the constraints of ownership. It provides financing alternatives for organizations looking for outsourced solutions and service models to implement new energy technology.,Mid-Atlantic
Spartan,https://spartanradar.com/,Spartan is an automotive radar system solutions provider. Its biomimetic radar system emulates human perception so automated vehicles can detect obstacles faster with better range and resolution.,West Coast (x-CA)
Spero Foods,http://sperofoods.co/,"Spero Foods is an innovative, plant-based, dairy-alternative company specializing in creating tasty eggs and cheeses. They use sunflower seeds as their primary ingredient, which provides many advantages over nuts, including both cost savings and time to harvest.",California
Spice,https://spice.xyz/,"Spice AI is data and AI infrastructure for web3. Similar to the Snowflake data cloud for web2, Spice provides Web3 data APIs for applications and machine learning using simple SQL query for fast data access.",California
Spiral Technologies,https://spiralup.co/,Spiral builds solutions for customer feedback using AI. Their platform scans and analyzes a company’s customer feedback across all voice and text channels to detect emerging problems within a product or service before they become serious issues.,West Coast (x-CA)
Spot Insurance,https://getspot.com/,"Spot Insurance is a technology startup making it easier for people to access affordable on-demand injury insurance. The company is currently focused on the active lifestyle industry (e.g., Alterra's ski resorts, USA Cycling, etc.) where Spot's fully digital product allows its partners to offer customers injury insurance online at the point of sale.",South
Sqrrl,http://www.sqrrl.com/,"Sqrrl is a Big Data analytics company that lets organizations pinpoint and react to unusual activity by automatically uncovering hidden connections in their data. Sqrrl’s linked data analysis platform gives analysts a way to visually investigate these connections, allowing them to rapidly understand their surrounding contexts and take action.",New England
SQZ Biotechnologies,http://sqzbiotech.com/,"SQZ Biotech designs cellular delivery systems for oncology and therapeutics development. Their cell-based therapies target patients with a wide range of conditions, including cancer and autoimmune diseases.",New England
Stable,https://stableprice.com/,"For over 90% of the $14T global commodities market (such as agri-food businesses), hedges are not available. Stable is changing that by offering a risk management platform for businesses of all sizes to hedge commodities. By creating simple insurance contracts that act like futures contracts, Stable simplifies hedging for goods that are difficult to commoditize due to variance in quality, shapes, and sizes.",Midwest
StackHawk,https://stackhawk.com/,"StackHawk helps developers implement security testing before applications are pushed into production. StackHawk empowers software engineering teams to take ownership of their applications’ security. Its security testing software — built for automation in CI/CD (continuous integration and continuous delivery) — makes it simple for developers to find, triage, and fix application security bugs.",Mountain
Stadium Live Studios,https://stadiumliveapp.com/,"Stadium Live Studios is a consumer social company building an authentic, unique metaverse for the next generation of sports fans to create, connect, and play with others around the world. Its app is primarily focused on sports but the company plans to expand into music, esports, and fashion. It also expects to include blockchain technology through the use of avatars and in-game items that are now non-NFT virtual goods on the app.",Canada
Stark,http://getstark.co/,Stark is an integrated and intelligent SaaS software compliance tool built for mid-market and enterprise companies. Their integrated suite of tools makes software products more accessible and compliant at scale.,New York
Stashpad,https://www.stashpad.com/,"Stashpad (formerly Bytebase) offers a fast, easy way for individuals — primarily engineers — to create, organize, and search their notes as they work. Stashpad allows developers to pull once-fragmented snippets, thoughts, and notes directly from Slack SMS, Notepad, etc., into a scratchpad that’s instantly searchable, automatically organized, and easy to share.",Mid-Atlantic
Stavvy,http://stavvy.com/,"Stavvy is a digital mortgage vendor platform. Their solution enables title agents, lawyers, notaries, and other professionals in the real estate industry to conduct virtual closings and meetings in real time.",New England
Stella Connect,http://www.stellaconnect.io/,"Stella Connect measures and boosts performance of customer facing employees through real-time customer feedback, recognition and engagement functionality. They redefine how front line teams work by driving more efficient and more engaged workforces.",New York
StemoniX,http://www.stemonix.com/,"StemoniX develops tools meant to discover new drugs that can treat diseases. They create ready-to-use, preclinical plates of biologically relevant human mico-organs, reducing the need for animal testing and transforming traditional drug development.",Great Lakes
Steno,http://steno.com/,"Steno is bringing a revolutionary and reliable approach to court reporting. Their platform provides legal-support services with a deferred payment approach, all seamlessly tracked, delivered, and automated through tech.",California
Stockpress,https://stockpress.co/,"Stockpress is a highly effective file management platform for SMB businesses teams who find their existing file management platforms hard to navigate and lacking in features. Stockpress allows its SMB customers a simple way to easily manage/share their files than the traditional folder storage format of platforms such as Box and Dropbox. Its lightweight platform also allows version control, which increases collaboration among teams.",New York
Storecash,https://www.storecashapp.com/,"StoreCash is a neobanking solution built to provide young and underbanked populations with the tools and education to build their credit through the use of a debit card — without the typical financial risk that comes with credit. The StoreCash platform provides a physical and digital debit card, parent/guardian supervision of an account, and full credit building capabilities — along with educational resources. Users enjoy zero deposit, no interest or hidden fees, and instant cash-back features.",California
StoryFit,https://storyfit.com/,"Storyfit delivers insights and solutions for the book publishing, movie, and television-production industries. It uses proprietary technologies to quickly analyze manuscripts and screenplays, enabling publishers to monitor how a story is developing.",South
Strategikon Pharma,http://strategikonpharma.com/,"Strategikon Pharma is the creator of a SaaS tool to plan, source, and manage clinical-trial operations for pharmaceutical companies. Their tool enables users to manage clinical portfolios through integrated workflows and facilitating better communication between pharma companies and their outsourcing partners.",California
Strateos,http://strateos.com/,"Strateos is a robotic cloud lab platform designed to accelerate drug discovery and synthetic biology research. The Strateos Common Lab Environment (SCLE) coordinates scientific processes, instruments, and robotics to create a programmatically addressable lab environment.",California
Strike Graph,http://strikegraph.com/,Strike Graph is a security-compliance solution. They strive to make complex cybersecurity standards simple and provide insights via automated verification.,West Coast (x-CA)
STRIVR,http://strivr.com/,"STRIVR is a virtual reality software platform that allows organizations to run simulated-training programs for its employees, covering situations they may encounter on the job. Their platform powers the creation, management, and experience of immersive training.",California
Strongsuit,http://strongsuit.co/,"Strongsuit is a work-life management platform. Their service offers employers a new way to retain talent by providing employees with a household chief-of-staff to plan, research, and execute home-life projects.",Great Lakes
Structural,http://www.structural.com/,"Structural is a dynamic people directory and internal-opportunity marketplace. Using data-rich profiles, intelligent search and real-time insight, their SaaS solution gets the right people working together at the right time.",Great Lakes
Style Genome,http://stylegenome.com/,Style Genome (formerly Spruce Up) is a personalized e-commerce solution for home and design. The platform creates a unique online shopping experience for each individual customer in real time and with infinite scale.,West Coast (x-CA)
Subspace,http://subspace.com/,Subspace is building a high-performance platform to help developers overcome latency and network issues. The Subspace platform helps real-time application developers deliver improved network quality while protecting their applications’ availability.,California
Subspace Labs,https://subspace.network/,"Subspace is building a global, distributed layer-zero network to provide blockchains with archive storage and computational services. Subspace stores blockchains’ massive historical data on participants' computers — compensating them with Subspace tokens. This allows blockchain clients to scale more quickly, cheaply, and securely.",California
Sunbit,http://sunbit.com/,"Sunbit is a financing and payment platform that is intended to split up purchases into smaller, more achievable payments. Businesses can use Sunbit’s personalized payment plans to enable their customers to pay gradually over time for larger purchases.",California
Sunfolding,http://www.sunfolding.com/,"Sunfolding's proprietary solar tracker reduces installation time, lowers maintenance cost, and improves land utilization for solar plants. Their technology replaces motors, gears, dampers, batteries, and bearings with a single component.",California
SuperPhone,http://www.superphone.io/,"SuperPhone is a full-featured, scalable CRM for managing all volumes of SMS, text, or Messenger conversations. SuperPhone allows people with hundreds of thousands of followers and fans to manage direct interaction with their fans on a scalable basis.",New York
SupplyHound,http://supplyhound.com/,"SupplyHound has developed an on-demand delivery app for building supplies that enables contractors to buy materials from their favorite local suppliers and have them delivered on-site quickly. Their app improves construction and supplier productivity by managing material order flow and providing on-demand delivery. SupplyHound eases the burden of procuring materials for contractors, keeps skilled labor on the job, and helps vendors reduce sales costs while boosting customer satisfaction.",California
Surge Therapeutics,https://surgetx.com/,"SURGE Therapeutics (formerly STIMIT) seeks to dramatically improve cancer patient survival by disrupting how, when, and where cancer immunotherapy is deployed.The company is developing an injectable biodegradable hydrogel that enables extended, localized release of cancer immunotherapy at the site of surgical tumor resection to improve patient survival outcomes.",New England
Sustainment,http://sustainment.tech/,"Sustainment is a SaaS platform connecting manufacturing vendors and U.S. machine shops with their enterprise customers. Their platform incorporates algorithm-based matching and optimization, encrypted transfer protocols, and semi-autonomous sourcing techniques to provide an intuitive customer experience for sourcing teams and manufacturing vendors.",South
Swaplanet,https://swaplanet.com/en,"Swaplanet offers a “recommerce” marketplace that allows parents to resell gently used children’s clothing, earning them money while giving usable items an extended life and buyers a bargain. Swaplanet intends to grow by focusing exclusively on children’s goods, including books, toys, and other items that generally have a short useful life.",Europe
Swiftmile,http://swiftmile.com/,"Swiftmile provides fixed, standalone parking and charging stations for light electric vehicles (LEVs). Working directly with municipalities and private micromobility providers, their stations are compatible with a wide variety of LEVs, keeping them charged and organized throughout a city.",California
Swing Therapeutics,https://swingtherapeutics.com/,"Swing Therapeutics builds digital solutions for chronic diseases with an evidence-backed approach, starting with fibromyalgia, a widespread musculoskeletal disorder. Its team is focused on increasing access to therapies for more people through the power of software-based treatments. Swing received an FDA Breakthrough Device Designation in 2021 for Tempo, their 12-week smartphone-assisted fibromyalgia management program. Tempo is designed to reduce symptoms and improve physical functioning and emotional wellbeing.",California
Switchboard,https://www.runswitchboard.com/,"Switchboard is an error-monitoring and incident-response platform for the two most widely adopted no-code integration tools: Zapier and Make (formerly Integromat). When an error occurs in Zapier or Make, Switchboard sends alerts to the right people, in the right channels, via the right escalation paths. Armed with alerts, documentation, ownership, and accountability, non-technical users can resolve issues with the speed and accuracy of their technical counterparts.",South
Synchron,https://synchron.com/,"Synchron has built a first in class minimally-invasive brain-computer interface via a stent implanted in the brain’s blood vessels. Its device interprets signals from the brain, enabling treatment of brain pathologies, such as paralysis, epilepsy, and movement disorders. These patients are now able to perform normal tasks like checking and responding to emails and texts, managing finances, and participating in telehealth through their smartphone connected to the bluetooth neuroprosthetic brain-to-computer interface (BCI).",New York
Synthesis AI,https://synthesis.ai/,"Synthesis AI is pioneering the use of synthetic data to build a more capable computer vision model. Applications include teleconferencing, identity verification, driver monitoring, and digital humans. Through a proprietary combination of generative neural networks and cinematic CGI pipelines, its platform creates perfectly labeled image data at vastly increased speed and reduced cost compared to current approaches.",California
Synthesis School,http://synthesis.is/,"Synthesis is an innovative learning experience created by the founder of a school for Elon Musk’s children. Their learning experience is designed to cultivate student voice, strategic thinking, and collaborative problem solving for kids, ages 8 to 14.",California
Syntiant,https://syntiant.com/,"Syntiant has developed a completely digital Neural Decision Processor and AI compute solution for low-power, always-on devices. Their solution works for everything from smartphones to laptops, autos, earbuds, and virtual assistants such as Alexa. Syntiant’s technology brings powerful machine learning from the cloud into even the tiniest devices. The result is greatly increased battery life, privacy, and responsiveness — along with decreased infrastructure costs.",California
Tamr,http://www.tamr.com/,Tamr is an enterprise software company designed to tackle large-scale data management challenges in organizations with extreme data volume and variety. They help to replace labor and time-intensive data preparation with the power of machine learning.,New England
Tango,https://www.tango.us/,"Tango’s workflow intelligence software is designed to help train remote operations teams. Their platform enables users to accelerate new hire ramp time, multiply top performers, and celebrate how work gets done.",California
Tango Technology,https://tango.us/,"Tango’s workflow intelligence software is designed to help train remote operations teams. Their platform enables users to accelerate new hire ramp time, multiply top performers, and celebrate how work gets done.",California
Tara Intelligence,http://tara.ai/,"Tara is a smart product management platform that is designed to scope software projects, build teams, and monitor performance. Their platform leverages machine learning in order to help teams scope, resource, and build cutting-edge software products.",California
Tari Tickets,https://www.tari.com/,"Tari is an open source and decentralized protocol enabling the management, use, and transfer of many kinds of digital assets. The digital assets it covers include tickets, loyalty points, and virtual goods, transforming the future of digital assets.",California
Teal Drones,http://www.tealdrones.com/,"Teal develops drones that are designed to improve augmented reality, security, and inspections. Their sports drones reach speeds of 80 mph, and their First-Person-View feature allows these drones to transmit a live feed to the user’s goggles.",Mountain
Teal HQ,http://tealhq.com/,"Teal HQ is a career management platform that guides workers through their ideal long-term career path. They provide a digital tool set to ensure long term professional development, individual coaching, job matching, and compensation negotiation.",New York
Teampay,https://teampay.co/,"Teampay has developed a user-friendly platform that gives organizations greater control and visibility over spending, helping them focus on resources and growth rather than on overhead. Their platform aligns spenders and finance, integrates with legacy systems, and collects critical data. This enables employees to request, approve, and track company spending in real time, helping reduce policy misalignment, lack of transparency, and unpredictable spending.",New York
TeamShares,http://teamshares.com/,"Teamshares develops small business purchasing services designed for employee ownership. Users can get a screening decision for their business with the click of a button, and they can sell their small business without needing a financing contingency.",New York
Tellus App,https://tellusapp.com/,"Tellus was founded in 2016 as a real estate and property management app and has evolved into an app at the intersection of fintech and proptech. Its platform provides high-yield (3% APY) savings accounts with zero lockup and daily compounding interest. The cash deposited into savings accounts is subsequently lent to landlords at 8%-12% interest. Tellus also still supports its property management app, with access for the landlords that they lend to.",California
Tembo Health,http://tembo.health/,"Tembo develops telemedicine services intended to link nursing home patients with specialty services. They partner with clinicians at the main point of care, including retirement communities, skilled nursing facilities, primary care doctors, and more.",New York
Tempest,http://jointempest.com/,"Tempest develops virtual services to address alcohol use, mis-use, and addiction. They offer an online sobriety school and aftercare program that enable users to receive the education, tools, and community they need to build a life free from alcohol.",New York
Tempo Automation,http://tempoautomation.com/,"Tempo develops fast, low cost, precise printed circuit board design and fabrication for low volume applications. Their software-driven smart factory merges data, analytics, and automation, to deliver results that are essential for rapid prototyping.",California
TenLittle,http://tenlittle.com/,TenLittle is rethinking children’s footwear from the ground up. Their shoes are designed with pediatricians and podiatrists to support natural growth in little feet.,New York
Teraki,http://teraki.com/,Teraki is an AI and IoT company that develops and produces intelligent edge processing software for the automotive industry. Their software is embedded within devices and/or sensors to efficiently condense and transmit data to the cloud.,Europe
Terradepth,http://terradepth.com/,"Terradepth is a data-as-a-service company that collects high-resolution undersea information and makes it accessible to industries, researchers, and others. They have developed an unmanned submersible vehicle system that captures detailed underwater data. When paired with big data analytics and machine learning, this data will provide new insights into the oceans.",South
Testbox,http://testboxlab.com/,"Testbox is a self-serve evaluation platform that allows companies to avoid the frustrating experience of choosing SaaS vendors. Users can experience and test software products side by side in live, fully-configured environments.",California
Tethr,http://www.tethr.com/,"Tethr is a communications intelligence platform designed to surface insights from large volumes of customer phone conversations, in order to help guide businesses’ decisions. It automatically detects sources of Customer Effort and loyalty indicators.",South
The Arrive Platform,https://thearriveplatform.com/,"The Arrive Platform enables brands and retailers to manage their non-salable returns by identifying, refurbishing, grading, and managing order fulfillment. The software is integrated with the retailer’s website and provides consumers an opportunity to purchase less-than-perfect items at 20% to 60% below regular retail prices.",California
The Helper Bees,https://thehelperbees.com/,"The Helper Bees (THB) is an insurtech company transforming the home care experience by helping people stay at home longer through their data-driven aging-in-place platform for both service providers and long-term care recipients. HB’s platform allows for aging-in-place service providers to bill insurance carriers and health plans directly. The platform collects data-driven insights to provide comprehensive, in-home, care management programs — while reducing claims costs and improving operational efficiencies.",South
The Mentor Method,http://thementormethod.com/,"Mentor Method is an enterprise SaaS platform that helps companies match diverse talent with effective mentorship. Their solution uses a double-blind algorithm to match employees with mentors in their organization, tracks mentorship progress, and provides data analytics.",Mid-Atlantic
The Mighty,https://themighty.com/,"The Mighty is the world’s leading social health platform, with over 3 million members creating conversations across 1,500 medical conditions. The Mighty’s unique quantitative and qualitative research capabilities serve a variety of purposes for its healthcare partners and community members",California
The Recount,http://therecount.com/,"The Recount is a new digital media company. Their streaming video channel delivers daily, on-demand, 5-minute video news to consumers on mobile platforms.",New York
The Routing Company,http://theroutingcompany.com/,"The Routing Company is working to solve major operational gaps in the demand responsive transportation (DRT) market. It dynamically routes shared rides in real time through a fleet management dashboard, a rider app, and a driver app, all powered by MIT-born technology.",New England
The Third Place,http://thethirdplace.is/,"The Third Place (TTP) helps local businesses launch and grow subscription programs. Their solution includes a robust customer CRM, recurring payment systems, event management capabilites, and event-driven triggers and automation.",California
Thirty Madison,http://thirtymadison.com/,"Thirty Madison is a healthcare company focused on improving how people manage their chronic conditions. It provides expert diagnosis, specialized treatment plans, and ongoing support via a scalable platform, reducing specialist shortages, wait times, and expenses.",New York
Thistle,http://thistle.co/,"Thistle offers healthy, plant-based prepared meals, juices, and sides to consumers as a subscription service. Customers can select from a rotating weekly menu of gluten- and dairy-free options, and adjust their plan at any time.",California
Thousand Fell,http://thousandfell.com/,Thousand Fell is a sustainably sourced line of sneakers that are recyclable and biodegradable,New York
ThreatKey,http://threatkey.com/,"ThreatKey provides organizations automated tools to find and eliminate malware and other cybersecurity threats, so they don’t need to hire a security team. Their solution enables users to remove security threats with a single click or opt to allow ThreatKey handle the entire process. The solution is agentless, integrates with cloud services, does not require software installation, and provides robust compliance controls.",New York
ThreatWarrior,http://threatwarrior.com/,"ThreatWarrior is the provider of a cloud-native, network-threat-intelligence platform. Their SaaS solution identifies and analyzes threats to digital networks and supply chains, and it offers protection in real time.",South
Tibles,https://tibles.com/,"Tibles is a NFT studio and marketplace focused on digital collectibles from pop culture and entertainment brands, which users can collect and own. The company creates digital objects called ‘tibles,’ with links to pop culture brands and entertainment properties, which users can collect and own.",New York
Tienda Pago,https://tiendapago.com/,"Tienda Pago’s digital platform provides small merchants in Lat-Am emerging markets with short-term credit lines to finance their weekly inventory of consumer packaged goods. Using their cell phones, merchants can buy high-turnover inventory with credit — increasing sales and reducing inefficiencies and costs for both the small merchants and leading brands.",South/Central America
Tilled,http://gettilled.com/,"Tilled provides payment facilitation (PayFac) services intended to support the financial backend of marketplaces, SAAS companies, and integrated software vendors. The company allows B2B software enterprises to enjoy all of the benefits of becoming a PayFac without any upfront investment or ongoing overhead.",Mountain
Tract,http://tract.app/,"Tract is the first “for kids, by kids” online content marketplace for student-directed learning. Their peer-to-peer learning platform allows student leaders to inspire, mentor, and guide other students’ learning, driven by a passion for sharing knowledge.",California
Transcend Therapeutics,https://www.transcendtherapeutics.com/,"Transcend Therapeutics discovers, develops, and delivers next-generation psychoactive compounds to treat some of the most pressing mental illnesses. The compounds provide therapeutic effects without the inebriating, mentally challenging “trip” associated with these compounds. They are designed to be compatible for use with other antidepressants and PTSD medication.",New York
TransCrypts,https://transcrypts.com/,"TransCrypts’ blockchain-powered platform enables customers to safely own, store, and verify their important records. Users can automate record and credential issuance through over 500 supported API integrations and share files instantaneously with anyone in the world. Customers have complete data ownership and can off-ramp from TransCrypts’ platform by minting their data as an NFT.",California
TravelBank,http://travelbank.com/,"TravelBank is an all-in-one business expense management and travel booking platform. Companies can create and deploy custom travel policies with ease and create a baseline for travel spend, with access to TravelBank’s in-house customer success team for 24/7 concierge-level support.",California
TRAXyL,https://traxyl.com/,TRAXyL is the developer of a smart optical fiber distribution system that allows for high-speed fiber to be installed (“painted”) on-demand directly onto paved surfaces. The company’s system alleviates the need to trench cables underground. This eliminates much of the cost and time associated with conventional ways of laying fiber optic cables,Mid-Atlantic
Trendsi,http://trendsi.co/,"Trendsi (formerly Shobby) is a simple social selling platform that makes it easy for anyone to become a reseller. Users can shop genuine quality brands at low prices and share merchandise with people, earning money when someone purchases a shared item.",California
Trifacta,http://trifacta.com/,"Trifacta is a cloud data platform that is designed to improve the efficiency of curating and preparing data. This enables clients to reduce end-to-end reporting time and accelerate customer on-boarding, ensuring increased success of their analytics.",California
TripleBlind,http://tripleblind.ai/,TripleBlind provides digital privacy as a service. Their suite of tools enables companies to safely provide and consume extremely sensitive data and algorithms in encrypted space.,Midwest
TRM Labs,http://www.trmlabs.com/,TRM Labs develops regulatory technology intended to address compliance in the cryptocurrency industries. It helps financial institutions to fight money laundering and fraud and remain in compliance by monitoring transactions and automating reporting.,California
Trocafone,http://ofertas.trocafone.com/,Trocafone is a South American e-commerce marketplace that is designed for customers to buy and sell used electronics. Users can exchange their phones through the service and will then receive vouchers that can be used at a trade-in electronics store.,South/Central America
True Link Financial,http://truelinkfinancial.com/,"True Link develops payment cards, investment management, and other financial services for older adults, people with disabilities, and people who are recovering from addictions. Their offerings include Visa prepaid cards and Investment Advisory plans.",California
Trusstor,https://trusstor.com/,"Trusstor is a cloud-based, integrated platform that helps construction managers improve site efficiency, safety, and profit margins. With a click of a button, managers can fully digitize their construction site. Trusstor’s platform combines IoT with construction management to provide valuable insights much more quickly.",Middle East
Tulip,http://www.tulipclean.com/,Tulip developed and distributed premium oral care products. Users could order toothpaste that contained an FDA-approved formula and toothbrushes that included twice the usual number of bristles and an activated charcoal strip for affordable dental care.,New York
TuMeke,http://tumeke.io/,TuMeke provides AI-powered ergonomic assessments. Their app uses computer vision to measure and automatically track the safety of employees without stopping production.,California
